ISOCode,Year,EnergyTypeID,ElectricityGenerationTWH,ElectricityGenerationPerPerson,ShareOfElectricityGenerated
MRT,2017,1,0.0,0.0,0.0
MRT,2017,2,1.18,2.8365261881078396e-07,78.14569
MRT,2017,3,0.0,0.0,0.0
MRT,2017,4,0.0,0.0,0.0
MRT,2017,5,0.17,4.0865207794773965e-08,11.258278
MRT,2017,6,0.06,1.4423014515802575e-08,3.97351
MRT,2017,7,0.1,2.403835752633763e-08,6.6225166
MRT,2018,1,0.0,0.0,0.0
MRT,2018,2,1.26,2.950324266393676e-07,74.55621
MRT,2018,3,0.0,0.0,0.0
MRT,2018,4,0.0,0.0,0.0
MRT,2018,5,0.19,4.448901671546019e-08,11.242603
MRT,2018,6,0.14,3.278138073770751e-08,8.284023
MRT,2018,7,0.1,2.3415271955505365e-08,5.9171596
MRT,2019,1,0.0,0.0,0.0
MRT,2019,2,1.36,3.1022938041033767e-07,74.72527
MRT,2019,3,0.0,0.0,0.0
MRT,2019,4,0.0,0.0,0.0
MRT,2019,5,0.2,4.56219677074026e-08,10.989011
MRT,2019,6,0.14,3.1935377395181824e-08,7.6923075
MRT,2019,7,0.12,2.7373180624441557e-08,6.593406
MRT,2020,1,0.0,0.0,0.0
MRT,2020,2,1.29,2.8675556089054275e-07,72.881355
MRT,2020,3,0.0,0.0,0.0
MRT,2020,4,0.0,0.0,0.0
MRT,2020,5,0.21,4.6681137819390676e-08,11.864407
MRT,2020,6,0.14,3.1120758546260455e-08,7.9096045
MRT,2020,7,0.13,2.8897847221527563e-08,7.3446326
MRT,2021,1,0.0,0.0,0.0
MRT,2021,2,1.38,2.9902614983680323e-07,73.40426
MRT,2021,3,0.0,0.0,0.0
MRT,2021,4,0.0,0.0,0.0
MRT,2021,5,0.21,4.550397932299179e-08,11.170213
MRT,2021,6,0.14,3.033598621532787e-08,7.4468083
MRT,2021,7,0.15,3.250284237356557e-08,7.978724
MUS,2000,1,0.26,2.1382809865699506e-07,15.476191
MUS,2000,2,1.14,9.375539710345167e-07,67.85715
MUS,2000,3,0.0,0.0,0.0
MUS,2000,4,0.0,0.0,0.0
MUS,2000,5,0.09,7.40174187658829e-08,5.357143
MUS,2000,6,0.0,0.0,0.0
MUS,2000,7,0.0,0.0,0.0
MUS,2001,1,0.27,2.2035923452098802e-07,15.000002
MUS,2001,2,1.22,9.956972819096495e-07,67.77778
MUS,2001,3,0.0,0.0,0.0
MUS,2001,4,0.0,0.0,0.0
MUS,2001,5,0.07,5.7130171912848745e-08,3.888889
MUS,2001,6,0.0,0.0,0.0
MUS,2001,7,0.0,0.0,0.0
MUS,2002,1,0.28,2.2690915691902749e-07,15.135135
MUS,2002,2,1.24,1.0048834092128358e-06,67.02702
MUS,2002,3,0.0,0.0,0.0
MUS,2002,4,0.0,0.0,0.0
MUS,2002,5,0.09,7.293508615254454e-08,4.864865
MUS,2002,6,0.0,0.0,0.0
MUS,2002,7,0.0,0.0,0.0
MUS,2003,1,0.29,2.3342989818431783e-07,14.646464
MUS,2003,2,1.32,1.0625085020803433e-06,66.666664
MUS,2003,3,0.0,0.0,0.0
MUS,2003,4,0.0,0.0,0.0
MUS,2003,5,0.12,9.659168200730393e-08,6.060606
MUS,2003,6,0.0,0.0,0.0
MUS,2003,7,0.0,0.0,0.0
MUS,2004,1,0.3,2.3992552711638305e-07,14.634148
MUS,2004,2,1.38,1.103657424735362e-06,67.31708
MUS,2004,3,0.0,0.0,0.0
MUS,2004,4,0.0,0.0,0.0
MUS,2004,5,0.12,9.597021084655322e-08,5.8536587
MUS,2004,6,0.0,0.0,0.0
MUS,2004,7,0.0,0.0,0.0
MUS,2005,1,0.37,2.941059576328445e-07,17.289719
MUS,2005,2,1.15,9.141131115615435e-07,53.738316
MUS,2005,3,0.0,0.0,0.0
MUS,2005,4,0.0,0.0,0.0
MUS,2005,5,0.11,8.743690632327809e-08,5.140187
MUS,2005,6,0.0,0.0,0.0
MUS,2005,7,0.0,0.0,0.0
MUS,2006,1,0.42,3.320743498656285e-07,18.918919
MUS,2006,2,1.45,1.1464471602503841e-06,65.315315
MUS,2006,3,0.0,0.0,0.0
MUS,2006,4,0.0,0.0,0.0
MUS,2006,5,0.08,6.325225711726257e-08,3.6036036
MUS,2006,6,0.0,0.0,0.0
MUS,2006,7,0.0,0.0,0.0
MUS,2007,1,0.69,5.430543739094642e-07,29.74138
MUS,2007,2,1.28,1.0074052153682813e-06,55.172417
MUS,2007,3,0.0,0.0,0.0
MUS,2007,4,0.0,0.0,0.0
MUS,2007,5,0.08,6.296282596051758e-08,3.448276
MUS,2007,6,0.0,0.0,0.0
MUS,2007,7,0.0,0.0,0.0
MUS,2008,1,0.72,5.643999996864444e-07,29.62963
MUS,2008,2,1.34,1.0504111105275495e-06,55.14403
MUS,2008,3,0.0,0.0,0.0
MUS,2008,4,0.0,0.0,0.0
MUS,2008,5,0.11,8.622777772987346e-08,4.5267487
MUS,2008,6,0.0,0.0,0.0
MUS,2008,7,0.0,0.0,0.0
MUS,2009,1,0.69,5.391180965537071e-07,28.04878
MUS,2009,2,1.28,1.0001031356358626e-06,52.03252
MUS,2009,3,0.0,0.0,0.0
MUS,2009,4,0.0,0.0,0.0
MUS,2009,5,0.12,9.37596689658621e-08,4.878049
MUS,2009,6,0.0,0.0,0.0
MUS,2009,7,0.0,0.0,0.0
MUS,2010,1,0.7,5.454487367796862e-07,27.237354
MUS,2010,2,1.4,1.0908974735593724e-06,54.47471
MUS,2010,3,0.0,0.0,0.0
MUS,2010,4,0.0,0.0,0.0
MUS,2010,5,0.1,7.792124811138375e-08,3.8910506
MUS,2010,6,0.0,0.0,0.0
MUS,2010,7,0.0,0.0,0.0
MUS,2011,1,0.73,5.675461558854925e-07,28.076923
MUS,2011,2,1.47,1.1428669166461287e-06,56.538464
MUS,2011,3,0.0,0.0,0.0
MUS,2011,4,0.0,0.0,0.0
MUS,2011,5,0.05,3.887302437571867e-08,1.923077
MUS,2011,6,0.0,0.0,0.0
MUS,2011,7,0.0,0.0,0.0
MUS,2012,1,0.69,5.354012754965458e-07,26.136362
MUS,2012,2,1.6,1.2415102040499614e-06,60.60606
MUS,2012,3,0.0,0.0,0.0
MUS,2012,4,0.0,0.0,0.0
MUS,2012,5,0.07,5.431607142718582e-08,2.651515
MUS,2012,6,0.0,0.0,0.0
MUS,2012,7,0.0,0.0,0.0
MUS,2013,1,0.71,5.500899513286609e-07,26.007326
MUS,2013,2,1.64,1.270630310111273e-06,60.07326
MUS,2013,3,0.0,0.0,0.0
MUS,2013,4,0.0,0.0,0.0
MUS,2013,5,0.09,6.972971214025279e-08,3.2967033
MUS,2013,6,0.0,0.0,0.0
MUS,2013,7,0.0,0.0,0.0
MUS,2014,1,0.73,5.649665044516265e-07,26.071428
MUS,2014,2,1.65,1.276979085404361e-06,58.928574
MUS,2014,3,0.0,0.0,0.0
MUS,2014,4,0.0,0.0,0.0
MUS,2014,5,0.09,6.96534046584197e-08,3.2142859
MUS,2014,6,0.03,2.3217801552806566e-08,1.0714285
MUS,2014,7,0.0,0.0,0.0
MUS,2015,1,0.73,5.645090820231696e-07,25.524477
MUS,2015,2,1.64,1.2682121842712303e-06,57.34266
MUS,2015,3,0.0,0.0,0.0
MUS,2015,4,0.0,0.0,0.0
MUS,2015,5,0.12,9.279601348326075e-08,4.195804
MUS,2015,6,0.03,2.3199003370815188e-08,1.048951
MUS,2015,7,0.0,0.0,0.0
MUS,2016,1,0.72,5.564533518199502e-07,24.827585
MUS,2016,2,1.7,1.3138481917971046e-06,58.62069
MUS,2016,3,0.0,0.0,0.0
MUS,2016,4,0.0,0.0,0.0
MUS,2016,5,0.1,7.728518775277087e-08,3.4482758
MUS,2016,6,0.03,2.3185556325831258e-08,1.0344827
MUS,2016,7,0.02,1.5457037550554173e-08,0.6896551
MUS,2017,1,0.68,5.252007541264947e-07,22.895622
MUS,2017,2,1.84,1.4211314523422797e-06,61.95286
MUS,2017,3,0.0,0.0,0.0
MUS,2017,4,0.0,0.0,0.0
MUS,2017,5,0.09,6.951186451674193e-08,3.030303
MUS,2017,6,0.04,3.089416200744086e-08,1.3468013
MUS,2017,7,0.01,7.723540501860214e-09,0.33670032
MUS,2018,1,0.73,5.635385900418872e-07,24.579124
MUS,2018,2,1.72,1.3277895546192408e-06,57.912457
MUS,2018,3,0.0,0.0,0.0
MUS,2018,4,0.0,0.0,0.0
MUS,2018,5,0.12,9.263648055483075e-08,4.040404
MUS,2018,6,0.05,3.859853356451282e-08,1.6835017
MUS,2018,7,0.01,7.719706712902563e-09,0.33670032
MUS,2019,1,0.75,5.785769167867535e-07,24.271845
MUS,2019,2,1.75,1.3500128058357583e-06,56.634304
MUS,2019,3,0.0,0.0,0.0
MUS,2019,4,0.0,0.0,0.0
MUS,2019,5,0.1,7.714358890490047e-08,3.236246
MUS,2019,6,0.13,1.0028666557637062e-07,4.20712
MUS,2019,7,0.01,7.714358890490047e-09,0.3236246
MUS,2020,1,0.65,5.008360108796992e-07,23.722628
MUS,2020,2,1.52,1.1711857485186811e-06,55.474453
MUS,2020,3,0.0,0.0,0.0
MUS,2020,4,0.0,0.0,0.0
MUS,2020,5,0.1,7.70516939814922e-08,3.649635
MUS,2020,6,0.15,1.1557754097223826e-07,5.474453
MUS,2020,7,0.02,1.5410338796298435e-08,0.729927
MUS,2021,1,0.68,5.235110345347912e-07,23.61111
MUS,2021,2,1.6,1.2317906694936264e-06,55.555553
MUS,2021,3,0.0,0.0,0.0
MUS,2021,4,0.0,0.0,0.0
MUS,2021,5,0.1,7.698691684335165e-08,3.472222
MUS,2021,6,0.16,1.2317906694936262e-07,5.5555553
MUS,2021,7,0.02,1.5397383368670328e-08,0.6944444
MEX,1985,1,3.8643408,5.161262403968116e-08,4.0166717
MEX,1985,2,55.062305,7.354191034919218e-07,57.23284
MEX,1985,3,7.2125926,9.633229818011559e-08,7.4969106
MEX,1985,4,0.0,0.0,0.0
MEX,1985,5,28.427292,3.796785041480389e-07,29.547886
MEX,1985,6,0.0,0.0,0.0
MEX,1985,7,0.0,0.0,0.0
MEX,1986,1,6.357302,8.340249757426629e-08,6.383481
MEX,1986,2,60.889133,7.988146177941015e-07,61.139874
MEX,1986,3,7.6519613,1.0038734729947224e-07,7.683471
MEX,1986,4,0.0,0.0,0.0
MEX,1986,5,21.2975,2.7940542892062325e-07,21.3852
MEX,1986,6,0.0,0.0,0.0
MEX,1986,7,0.0,0.0,0.0
MEX,1987,1,7.312352,9.428783514410902e-08,6.887698
MEX,1987,2,66.19075,8.534849695508277e-07,62.34682
MEX,1987,3,8.959106,1.1552161460041832e-07,8.43882
MEX,1987,4,0.0,0.0,0.0
MEX,1987,5,19.285194,2.486695378715577e-07,18.165236
MEX,1987,6,0.0,0.0,0.0
MEX,1987,7,0.0,0.0,0.0
MEX,1988,1,8.060742,1.0217436958386258e-07,7.182289
MEX,1988,2,69.39772,8.79654539440341e-07,61.834816
MEX,1988,3,8.30325,1.0524829280570039e-07,7.398369
MEX,1988,4,0.0,0.0,0.0
MEX,1988,5,21.836111,2.767848016458345e-07,19.45643
MEX,1988,6,0.0,0.0,0.0
MEX,1988,7,0.0,0.0,0.0
MEX,1989,1,7.9152775,9.865271538092847e-08,6.5934734
MEX,1989,2,71.97217,8.970310898585424e-07,59.953247
MEX,1989,3,9.759288,1.2163569266958872e-07,8.129545
MEX,1989,4,0.372,4.636452748713534e-09,0.30987823
MEX,1989,5,25.354195,3.1600410510529285e-07,21.120195
MEX,1989,6,0.0,0.0,0.0
MEX,1989,7,0.0,0.0,0.0
MEX,1990,1,7.798906,9.54339884482244e-08,6.6321993
MEX,1990,2,64.03832,7.836268690921134e-07,54.45827
MEX,1990,3,13.208471,1.616299861586621e-07,11.232501
MEX,1990,4,2.937,3.5939607949170695e-08,2.4976287
MEX,1990,5,24.480944,2.9956946870466556e-07,20.818626
MEX,1990,6,0.001,1.2236843019806162e-11,0.0008504013
MEX,1990,7,0.001,1.2236843019806162e-11,0.0008504013
MEX,1991,1,9.2425165,1.108858918125147e-07,7.1886387
MEX,1991,2,67.693115,8.121393590524958e-07,52.650307
MEX,1991,3,18.932142,2.2713591580725505e-07,14.72503
MEX,1991,4,4.242,5.0892844288531954e-08,3.2993402
MEX,1991,5,22.625263,2.714436555507033e-07,17.597464
MEX,1991,6,0.002,2.3994740352914643e-11,0.0015555588
MEX,1991,7,0.001,1.1997370176457321e-11,0.0007777794
MEX,1992,1,9.549497,1.1235606488804512e-07,7.2193904
MEX,1992,2,66.847,7.864985841213574e-07,50.53613
MEX,1992,3,18.775942,2.209112121493071e-07,14.194555
MEX,1992,4,3.919,4.6109592818998615e-08,2.962752
MEX,1992,5,26.813694,3.154806104397107e-07,20.27107
MEX,1992,6,0.003,3.529695801403313e-11,0.002267991
MEX,1992,7,0.001,1.1765652671344377e-11,0.00075599697
MEX,1993,1,11.558913,1.3340012815002786e-07,8.584891
MEX,1993,2,65.92453,7.608276617559416e-07,48.96264
MEX,1993,3,19.067333,2.2005396750362732e-07,14.16145
MEX,1993,4,4.931,5.690812206197826e-08,3.6622906
MEX,1993,5,26.65493,3.076215797999364e-07,19.796814
MEX,1993,6,0.004,4.616355470450478e-11,0.0029708298
MEX,1993,7,0.001,1.1540888676126195e-11,0.00074270746
MEX,1994,1,14.284618,1.6174729616057247e-07,9.775444
MEX,1994,2,79.72029,9.026871671777799e-07,54.555275
MEX,1994,3,21.380184,2.420916648534482e-07,14.631178
MEX,1994,4,4.239,4.799895862981192e-08,2.90089
MEX,1994,5,20.27132,2.295357985495822e-07,13.872346
MEX,1994,6,0.005,5.661589836024053e-11,0.003421668
MEX,1994,7,0.005,5.661589836024053e-11,0.003421668
MEX,1995,1,15.481441,1.7207419513229186e-07,10.296503
MEX,1995,2,70.00651,7.78113217126929e-07,46.560413
MEX,1995,3,22.397768,2.489482665961006e-07,14.896462
MEX,1995,4,8.443,9.384284250425655e-08,5.615329
MEX,1995,5,27.598667,3.067555798422862e-07,18.355513
MEX,1995,6,0.005,5.557434709478654e-11,0.0033254344
MEX,1995,7,0.007,7.780408593270115e-11,0.0046556084
MEX,1996,1,18.53419,2.0236801120164354e-07,11.836056
MEX,1996,2,71.47585,7.80418546127292e-07,45.64495
MEX,1996,3,21.168264,2.3112849745639536e-07,13.518193
MEX,1996,4,7.878,8.601698764534884e-08,5.030943
MEX,1996,5,31.336277,3.421492957045226e-07,20.011553
MEX,1996,6,0.006,6.551179561717353e-11,0.0038316397
MEX,1996,7,0.006,6.551179561717353e-11,0.0038316397
MEX,1997,1,18.391735,1.973720274219717e-07,11.029629
MEX,1997,2,82.51143,8.854764504048203e-07,49.482574
MEX,1997,3,23.121218,2.481267630881689e-07,13.865928
MEX,1997,4,10.456,1.1220920259693476e-07,6.270523
MEX,1997,5,26.362097,2.829064540123418e-07,15.809502
MEX,1997,6,0.006,6.438936644812629e-11,0.0035982346
MEX,1997,7,0.012,1.2877873289625258e-10,0.007196469
MEX,1998,1,18.68768,1.9719547107858568e-07,10.321314
MEX,1998,2,92.33252,9.743079278579758e-07,50.99579
MEX,1998,3,30.022326,3.1680051876128394e-07,16.581505
MEX,1998,4,9.265,9.776580290025817e-08,5.1171136
MEX,1998,5,24.592945,2.595087980147749e-07,13.582826
MEX,1998,6,0.007,7.386515059922365e-11,0.003866141
MEX,1998,7,0.015,1.5828246556976494e-10,0.008284587
MEX,1999,1,18.608427,1.9316410533563318e-07,9.795013
MEX,1999,2,89.66314,9.307449909486506e-07,47.196445
MEX,1999,3,32.90517,3.4157093041593023e-07,17.320463
MEX,1999,4,10.002,1.0382540026446101e-07,5.2648044
MEX,1999,5,32.71232,3.3956905794632404e-07,17.218952
MEX,1999,6,0.007,7.266324753561558e-11,0.0036846262
MEX,1999,7,0.017,1.7646788687220927e-10,0.008948377
MEX,2000,1,17.33,1.7706538754004047e-07,8.927467
MEX,2000,2,87.82,8.972811502461831e-07,45.24006
MEX,2000,3,36.65,3.7446315368392864e-07,18.880075
MEX,2000,4,7.81,7.979692306334195e-08,4.0232844
MEX,2000,5,32.8,3.3512664231467555e-07,16.896765
MEX,2000,6,0.01,1.0217275680325476e-10,0.005151453
MEX,2000,7,0.02,2.0434551360650952e-10,0.010302906
MEX,2001,1,21.3,2.1429802887666947e-07,10.587534
MEX,2001,2,85.27,8.578963813292771e-07,42.38493
MEX,2001,3,46.76,4.7044956949638794e-07,23.242868
MEX,2001,4,8.29,8.340519527641265e-08,4.120688
MEX,2001,5,28.22,2.839197359107799e-07,14.02724
MEX,2001,6,0.01,1.0060940322848331e-10,0.004970673
MEX,2001,7,0.02,2.0121880645696662e-10,0.009941346
MEX,2002,1,23.83,2.3613445811155057e-07,11.639152
MEX,2002,2,72.43,7.177179522039283e-07,35.376575
MEX,2002,3,63.55,6.297249187154444e-07,31.039366
MEX,2002,4,9.26,9.175850113776578e-08,4.5228095
MEX,2002,5,24.7,2.447553972033277e-07,12.064081
MEX,2002,6,0.01,9.909125392847277e-11,0.0048842435
MEX,2002,7,0.02,1.9818250785694553e-10,0.009768487
MEX,2003,1,26.46,2.583244114108551e-07,13.064732
MEX,2003,2,65.15,6.360482011873473e-07,32.168076
MEX,2003,3,69.0,6.736350864455405e-07,34.069027
MEX,2003,4,9.98,9.74330168511086e-08,4.9276648
MEX,2003,5,19.68,1.9213244204707587e-07,9.717079
MEX,2003,6,0.01,9.762827339790441e-11,0.0049375403
MEX,2003,7,0.02,1.9525654679580882e-10,0.009875081
MEX,2004,1,21.35,2.0539547257967556e-07,9.679028
MEX,2004,2,69.57,6.692910083076359e-07,31.539577
MEX,2004,3,82.86,7.971460823396682e-07,37.5646
MEX,2004,4,8.73,8.39860644318767e-08,3.9577475
MEX,2004,5,24.95,2.400289012113773e-07,11.311089
MEX,2004,6,0.01,9.62039684213937e-11,0.0045335027
MEX,2004,7,0.02,1.924079368427874e-10,0.0090670055
MEX,2005,1,29.19,2.7683360773275267e-07,12.616701
MEX,2005,2,72.96,6.919417615684012e-07,31.535269
MEX,2005,3,76.94,7.296874881451863e-07,33.25553
MEX,2005,4,10.32,9.787334127447782e-08,4.460581
MEX,2005,5,27.38,2.5966783760612427e-07,11.834371
MEX,2005,6,0.01,9.483850898689711e-11,0.0043222685
MEX,2005,7,0.02,1.8967701797379423e-10,0.008644537
MEX,2006,1,28.0,2.61959400933279e-07,11.824824
MEX,2006,2,52.56,4.917352183233266e-07,22.196884
MEX,2006,3,102.38,9.578358381267538e-07,43.236626
MEX,2006,4,10.4,9.729920606093221e-08,4.3920774
MEX,2006,5,30.09,2.815127990743702e-07,12.707462
MEX,2006,6,0.01,9.35569289047425e-11,0.0042231516
MEX,2006,7,0.06,5.61341573428455e-10,0.025338909
MEX,2007,1,27.93,2.5788765028949896e-07,11.450476
MEX,2007,2,50.11,4.62683500036047e-07,20.543621
MEX,2007,3,113.96,1.0522333199782063e-06,46.720238
MEX,2007,4,9.95,9.187189833084549e-08,4.0792065
MEX,2007,5,27.0,2.4930062863646515e-07,11.069203
MEX,2007,6,0.01,9.233356616165377e-11,0.004099705
MEX,2007,7,0.26,2.400672720202998e-09,0.10659233
MEX,2008,1,18.59,1.6948612318007096e-07,7.5232697
MEX,2008,2,51.81,4.723548166734522e-07,20.967218
MEX,2008,3,114.33,1.0423533331456435e-06,46.268715
MEX,2008,4,9.36,8.533567041234342e-08,3.7879398
MEX,2008,5,38.79,3.5365071103576933e-07,15.698097
MEX,2008,6,0.01,9.117058804737545e-11,0.0040469444
MEX,2008,7,0.27,2.461605877279137e-09,0.10926751
MEX,2009,1,25.81,2.3241903532971047e-07,10.514952
MEX,2009,2,48.01,4.3233002271132893e-07,19.559195
MEX,2009,3,121.11,1.0905954811616133e-06,49.34001
MEX,2009,4,10.11,9.104054425352084e-08,4.118797
MEX,2009,5,26.45,2.3818223496593732e-07,10.775686
MEX,2009,6,0.01,9.004999431604436e-11,0.0040739835
MEX,2009,7,0.6,5.402999658962661e-09,0.24443902
MEX,2010,1,30.03,2.6685647866747713e-07,11.357362
MEX,2010,2,44.2,3.9277576946728235e-07,16.716463
MEX,2010,3,133.27,1.184281149251238e-06,50.402782
MEX,2010,4,5.66,5.029662568291443e-08,2.140615
MEX,2010,5,36.79,3.269280669389438e-07,13.913997
MEX,2010,6,0.03,2.665898887786984e-10,0.011346015
MEX,2010,7,1.24,1.10190487361862e-08,0.46896863
MEX,2011,1,31.39,2.749878931739928e-07,11.201114
MEX,2011,2,47.6,4.169934283237355e-07,16.985441
MEX,2011,3,140.96,1.2348612112712975e-06,50.299747
MEX,2011,4,9.66,8.462513692452279e-08,3.4470456
MEX,2011,5,35.93,3.1475995545529026e-07,12.821154
MEX,2011,6,0.04,3.5041464565019787e-10,0.0142734805
MEX,2011,7,1.63,1.4279396810245562e-08,0.5816443
MEX,2012,1,32.0,2.7644376383989786e-07,11.237533
MEX,2012,2,53.58,4.62870527079429e-07,18.815844
MEX,2012,3,143.61,1.2406277789077417e-06,50.431942
MEX,2012,4,8.41,7.265287668417316e-08,2.9533641
MEX,2012,5,31.59,2.7290182811569917e-07,11.093552
MEX,2012,6,0.07,6.047207333997766e-10,0.024582103
MEX,2012,7,3.67,3.170464416538829e-08,1.2888045
MEX,2013,1,29.87,2.546664406754228e-07,10.397522
MEX,2013,2,45.6,3.887776931636853e-07,15.873016
MEX,2013,3,155.78,1.3281532684438355e-06,54.22584
MEX,2013,4,11.38,9.7023906758832e-08,3.961292
MEX,2013,5,27.72,2.363359134758192e-07,9.649123
MEX,2013,6,0.11,9.37840926491346e-10,0.03829017
MEX,2013,7,4.17,3.5552696940626485e-08,1.4515456
MEX,2014,1,31.32,2.637342916420279e-07,10.793673
MEX,2014,2,30.73,2.5876611692718765e-07,10.590343
MEX,2014,3,161.38,1.3589220940354552e-06,55.61567
MEX,2014,4,9.3,7.83119065220581e-08,3.2050176
MEX,2014,5,38.55,3.2461548348659563e-07,13.285315
MEX,2014,6,0.22,1.8525397241777182e-09,0.07581762
MEX,2014,7,6.35,5.347103294785687e-08,2.1883721
MEX,2015,1,31.48,2.620060528391968e-07,10.568014
MEX,2015,2,29.11,2.42280692444378e-07,9.772391
MEX,2015,3,173.69,1.4456109058970804e-06,58.308716
MEX,2015,4,11.18,9.305043426754194e-08,3.753189
MEX,2015,5,30.61,2.5476509775755445e-07,10.2759495
MEX,2015,6,0.24,1.9975048501082346e-09,0.08056936
MEX,2015,7,8.45,7.032881659756076e-08,2.8367128
MEX,2016,1,31.78,2.6152240735177837e-07,10.487757
MEX,2016,2,30.92,2.54445337801038e-07,10.203947
MEX,2016,3,177.08,1.4572179954012873e-06,58.43839
MEX,2016,4,10.27,8.45133770768648e-08,3.3892155
MEX,2016,5,29.74,2.447349400453709e-07,9.814534
MEX,2016,6,0.46,3.785409294582066e-09,0.15180516
MEX,2016,7,9.93,8.171546585913024e-08,3.2770116
MEX,2017,1,28.12,2.2891704912312397e-07,9.096497
MEX,2017,2,35.42,2.8834430583005163e-07,11.457962
MEX,2017,3,179.25,1.4592240773584626e-06,57.985313
MEX,2017,4,10.57,8.604741142359248e-08,3.4192734
MEX,2017,5,31.74,2.583864558736826e-07,10.267525
MEX,2017,6,1.07,8.71057050361816e-09,0.34613273
MEX,2017,7,9.91,8.067453615967847e-08,3.205771
MEX,2018,1,27.0,2.1771759325231573e-07,8.132041
MEX,2018,2,33.19,2.676313674090503e-07,9.996386
MEX,2018,3,200.38,1.6157870865147786e-06,60.351788
MEX,2018,4,13.32,1.0740734600447576e-07,4.0118065
MEX,2018,5,32.3,2.604547504462888e-07,9.72833
MEX,2018,6,1.36,1.0966515808264793e-08,0.40961388
MEX,2018,7,12.53,1.010370904982043e-07,3.7738693
MEX,2019,1,29.42,2.3519947729754234e-07,9.2495365
MEX,2019,2,31.32,2.5038911043368543e-07,9.846889
MEX,2019,3,187.61,1.4998563540377947e-06,58.98387
MEX,2019,4,10.88,8.6980636063809e-08,3.4206307
MEX,2019,5,23.54,1.8819156001305732e-07,7.4008865
MEX,2019,6,6.97,5.5721969978377636e-08,2.1913414
MEX,2019,7,16.78,1.341484442234113e-07,5.2755685
MEX,2020,1,18.92,1.501607609042586e-07,5.812417
MEX,2020,2,32.48,2.5778126396249037e-07,9.978188
MEX,2020,3,193.98,1.5395446300321393e-06,59.592636
MEX,2020,4,10.87,8.627100798252065e-08,3.339375
MEX,2020,5,26.74,2.1222509231394683e-07,8.214801
MEX,2020,6,11.24,8.920755563233966e-08,3.4530427
MEX,2020,7,19.77,1.569068838835725e-07,6.073546
MEX,2021,1,14.09,1.1120306914788363e-07,4.181629
MEX,2021,2,34.26,2.7039156486916204e-07,10.16768
MEX,2021,3,197.05,1.5551855766920136e-06,58.480484
MEX,2021,4,11.43,9.020944502202341e-08,3.3921945
MEX,2021,5,34.47,2.720489562475194e-07,10.230004
MEX,2021,6,14.16,1.1175553294066943e-07,4.2024035
MEX,2021,7,20.97,1.6550236763883035e-07,6.223475
MDA,2000,1,2.83,6.656363024397335e-07,53.396225
MDA,2000,2,0.0,0.0,0.0
MDA,2000,3,2.08,4.892309219345038e-07,39.24528
MDA,2000,4,0.0,0.0,0.0
MDA,2000,5,0.39,9.173079786271945e-08,7.3584905
MDA,2000,6,0.0,0.0,0.0
MDA,2000,7,0.0,0.0,0.0
MDA,2001,1,3.04,7.237233662659207e-07,53.90071
MDA,2001,2,0.0,0.0,0.0
MDA,2001,3,2.24,5.332698488275206e-07,39.716312
MDA,2001,4,0.0,0.0,0.0
MDA,2001,5,0.36,8.570408284728009e-08,6.382979
MDA,2001,6,0.0,0.0,0.0
MDA,2001,7,0.0,0.0,0.0
MDA,2002,1,3.12,7.522342804734447e-07,54.072792
MDA,2002,2,0.0,0.0,0.0
MDA,2002,3,2.3,5.545316811182444e-07,39.86135
MDA,2002,4,0.0,0.0,0.0
MDA,2002,5,0.35,8.438525582234155e-08,6.065858
MDA,2002,6,0.0,0.0,0.0
MDA,2002,7,0.0,0.0,0.0
MDA,2003,1,3.22,7.865199277769528e-07,54.11765
MDA,2003,2,0.0,0.0,0.0
MDA,2003,3,2.37,5.788982077116081e-07,39.831932
MDA,2003,4,0.0,0.0,0.0
MDA,2003,5,0.36,8.793390496885186e-08,6.0504203
MDA,2003,6,0.0,0.0,0.0
MDA,2003,7,0.0,0.0,0.0
MDA,2004,1,3.14,7.758837538343236e-07,54.137928
MDA,2004,2,0.0,0.0,0.0
MDA,2004,3,2.31,5.707934622156967e-07,39.827583
MDA,2004,4,0.0,0.0,0.0
MDA,2004,5,0.35,8.648385791146918e-08,6.0344825
MDA,2004,6,0.0,0.0,0.0
MDA,2004,7,0.0,0.0,0.0
MDA,2005,1,3.23,8.0722150857954e-07,54.103855
MDA,2005,2,0.0,0.0,0.0
MDA,2005,3,2.38,5.947947957954505e-07,39.866
MDA,2005,4,0.0,0.0,0.0
MDA,2005,5,0.36,8.996896070855554e-08,6.030151
MDA,2005,6,0.0,0.0,0.0
MDA,2005,7,0.0,0.0,0.0
MDA,2006,1,3.29,8.344433882155289e-07,54.111843
MDA,2006,2,0.0,0.0,0.0
MDA,2006,3,2.42,6.137851062254042e-07,39.80263
MDA,2006,4,0.0,0.0,0.0
MDA,2006,5,0.37,9.3843177398099e-08,6.0855265
MDA,2006,6,0.0,0.0,0.0
MDA,2006,7,0.0,0.0,0.0
MDA,2007,1,3.18,8.202541910991072e-07,54.173767
MDA,2007,2,0.0,0.0,0.0
MDA,2007,3,2.34,6.035832726955693e-07,39.863712
MDA,2007,4,0.0,0.0,0.0
MDA,2007,5,0.35,9.027954933480738e-08,5.9625216
MDA,2007,6,0.0,0.0,0.0
MDA,2007,7,0.0,0.0,0.0
MDA,2008,1,3.24,8.498538985736095e-07,53.91015
MDA,2008,2,0.0,0.0,0.0
